         date     Predict    True  diff   acc
36 2024-05-10  100.080002   99.28 -0.80 -1.65
37 2024-05-13  100.029999  100.20  0.17 -1.48
38 2024-05-14  100.080002  100.95  0.87 -0.61
39 2024-05-15  100.000000  100.35  0.35 -0.26
40 2024-05-16  100.050003   99.58 -0.47 -0.73
41 2024-05-17  100.080002  100.42  0.34 -0.39
42 2024-05-20  100.000000  101.38  1.38  0.99
43 2024-05-21  100.029999   99.00 -1.03 -0.04
Mean Absolute Error: 0.85%
Epoch: 317, Final Loss: 0.000102
Norm: 39.06

         date     Predict    True  diff   acc
0  2024-03-15  100.019997  101.15  1.13  1.13
1  2024-03-18  100.050003  101.53  1.48  2.61
2  2024-03-20  100.389999  102.63  2.23  4.84
3  2024-03-21  100.129997  100.95  0.82  5.66
4  2024-03-22   99.919998   99.48 -0.44  5.22
5  2024-03-25   99.980003   99.03 -0.95  4.27
6  2024-03-26  100.029999  100.26  0.24  4.51
7  2024-03-27  100.139999  100.38  0.24  4.75
8  2024-03-28  100.040001   99.83 -0.21  4.54
9  2024-04-01   99.970001   98.98 -0.99  3.55
10 2024-04-02   99.900002   99.02 -0.89  2.66
11 2024-04-03  100.019997  101.26  1.24  3.90
12 2024-04-04   99.839996   97.85 -2.00  1.90
13 2024-04-05  100.129997  100.56  0.43  2.33
14 2024-04-08  100.029999  100.27  0.23  2.56
15 2024-04-09  100.019997  100.27  0.25  2.81
16 2024-04-10  100.010002   98.65 -1.36  1.45
17 2024-04-11  100.029999  101.69  1.66  3.11
18 2024-04-12   99.879997   98.26 -1.62  1.49
19 2024-04-15  100.029999   99.12 -0.91  0.58
20 2024-04-16  100.070000   99.85 -0.22  0.36
21 2024-04-17   99.989998   97.77 -2.22 -1.86
22 2024-04-18  100.050003   99.70 -0.35 -2.21
23 2024-04-19  100.080002   98.80 -1.28 -3.49
24 2024-04-22  100.110001  101.57  1.46 -2.03
25 2024-04-23  100.099998  100.61  0.51 -1.52
26 2024-04-24  100.050003   99.70 -0.35 -1.87
27 2024-04-25   99.940002   99.67 -0.26 -2.13
28 2024-04-29  100.160004  101.52  1.36 -0.77
29 2024-04-30   99.959999   99.28 -0.69 -1.46
30 2024-05-01   99.820000   99.92  0.11 -1.35
31 2024-05-06  100.250000  102.21  1.96  0.61
32 2024-05-07  100.089996   99.48 -0.61  0.00
33 2024-05-08  100.129997   98.96 -1.17 -1.17
34 2024-05-09  100.120003  100.48  0.36 -0.81
35 2024-05-10  100.080002   99.28 -0.80 -1.61
36 2024-05-13  100.029999  100.20  0.17 -1.44
37 2024-05-14  100.070000  100.95  0.88 -0.56
38 2024-05-15  100.010002  100.35  0.34 -0.22
39 2024-05-16  100.050003   99.58 -0.47 -0.69
40 2024-05-17  100.080002  100.42  0.34 -0.35
41 2024-05-20  100.010002  101.38  1.37  1.02
42 2024-05-21  100.040001   99.00 -1.03 -0.01
43 2024-05-22  100.010002   99.98 -0.03 -0.04
Mean Absolute Error: 0.86%
Epoch: 496, Final Loss: 0.000104
Norm: 37.70

         date     Predict    True  diff   acc
0  2024-03-18  100.000000  101.53  1.53  1.53
1  2024-03-20  100.290001  102.63  2.33  3.86
2  2024-03-21  100.070000  100.95  0.88  4.74
3  2024-03-22   99.889999   99.48 -0.40  4.34
4  2024-03-25   99.940002   99.03 -0.91  3.43
5  2024-03-26   99.980003  100.26  0.28  3.71
6  2024-03-27  100.080002  100.38  0.30  4.01
7  2024-03-28   99.989998   99.83 -0.16  3.85
8  2024-04-01   99.930000   98.98 -0.96  2.89
9  2024-04-02   99.870003   99.02 -0.86  2.03
10 2024-04-03   99.970001  101.26  1.29  3.32
11 2024-04-04   99.820000   97.85 -1.98  1.34
12 2024-04-05  100.070000  100.56  0.49  1.83
13 2024-04-08   99.980003  100.27  0.28  2.11
14 2024-04-09   99.970001  100.27  0.30  2.41
15 2024-04-10   99.959999   98.65 -1.32  1.09
16 2024-04-11   99.980003  101.69  1.71  2.80
17 2024-04-12   99.849998   98.26 -1.59  1.21
18 2024-04-15   99.980003   99.12 -0.86  0.35
19 2024-04-16  100.019997   99.85 -0.17  0.18
20 2024-04-17   99.940002   97.77 -2.18 -2.00
21 2024-04-18  100.000000   99.70 -0.30 -2.30
22 2024-04-19  100.029999   98.80 -1.22 -3.52
23 2024-04-22  100.050003  101.57  1.51 -2.01
24 2024-04-23  100.040001  100.61  0.57 -1.44
25 2024-04-24  100.000000   99.70 -0.30 -1.74
26 2024-04-25   99.900002   99.67 -0.23 -1.97
27 2024-04-29  100.099998  101.52  1.42 -0.55
28 2024-04-30   99.919998   99.28 -0.65 -1.20
29 2024-05-01   99.800003   99.92  0.13 -1.07
30 2024-05-06  100.169998  102.21  2.04  0.97
31 2024-05-07  100.029999   99.48 -0.55  0.42
32 2024-05-08  100.070000   98.96 -1.11 -0.69
33 2024-05-09  100.059998  100.48  0.42 -0.27
34 2024-05-10  100.019997   99.28 -0.75 -1.02
35 2024-05-13   99.989998  100.20  0.21 -0.81
36 2024-05-14  100.019997  100.95  0.93  0.12
37 2024-05-15   99.970001  100.35  0.38  0.50
38 2024-05-16  100.000000   99.58 -0.42  0.08
39 2024-05-17  100.019997  100.42  0.40  0.48
40 2024-05-20   99.970001  101.38  1.42  1.90
41 2024-05-21   99.989998   99.00 -0.99  0.91
42 2024-05-22   99.959999   99.98  0.01  0.92
43 2024-05-23   99.839996   98.84 -0.99 -0.07
Mean Absolute Error: 0.86%
Epoch: 671, Final Loss: 0.000105
Norm: 41.77

         date     Predict    True  diff   acc
0  2024-03-20  100.360001  102.63  2.26  2.26
1  2024-03-21  100.070000  100.95  0.88  3.14
2  2024-03-22   99.839996   99.48 -0.36  2.78
3  2024-03-25   99.910004   99.03 -0.88  1.90
4  2024-03-26   99.959999  100.26  0.30  2.20
5  2024-03-27  100.089996  100.38  0.29  2.49
6  2024-03-28   99.980003   99.83 -0.14  2.35
7  2024-04-01   99.900002   98.98 -0.93  1.42
8  2024-04-02   99.830002   99.02 -0.81  0.61
9  2024-04-03   99.959999  101.26  1.31  1.92
10 2024-04-04   99.760002   97.85 -1.92  0.00
11 2024-04-05  100.080002  100.56  0.48  0.48
12 2024-04-08   99.970001  100.27  0.30  0.78
13 2024-04-09   99.949997  100.27  0.32  1.10
14 2024-04-10   99.940002   98.65 -1.29 -0.19
15 2024-04-11   99.970001  101.69  1.73  1.54
16 2024-04-12   99.800003   98.26 -1.54  0.00
17 2024-04-15   99.959999   99.12 -0.84 -0.84
18 2024-04-16  100.010002   99.85 -0.16 -1.00
19 2024-04-17   99.919998   97.77 -2.15 -3.15
20 2024-04-18   99.989998   99.70 -0.29 -3.44
21 2024-04-19  100.019997   98.80 -1.22 -4.66
22 2024-04-22  100.059998  101.57  1.51 -3.15
23 2024-04-23  100.040001  100.61  0.57 -2.58
24 2024-04-24   99.989998   99.70 -0.29 -2.87
25 2024-04-25   99.860001   99.67 -0.19 -3.06
26 2024-04-29  100.110001  101.52  1.41 -1.65
27 2024-04-30   99.889999   99.28 -0.61 -2.26
28 2024-05-01   99.730003   99.92  0.19 -2.07
29 2024-05-06  100.209999  102.21  2.00 -0.07
30 2024-05-07  100.029999   99.48 -0.55 -0.62
31 2024-05-08  100.080002   98.96 -1.12 -1.74
32 2024-05-09  100.059998  100.48  0.41 -1.33
33 2024-05-10  100.019997   99.28 -0.74 -2.07
34 2024-05-13   99.970001  100.20  0.23 -1.84
35 2024-05-14  100.010002  100.95  0.94 -0.90
36 2024-05-15   99.940002  100.35  0.40 -0.50
37 2024-05-16   99.989998   99.58 -0.41 -0.91
38 2024-05-17  100.019997  100.42  0.40 -0.51
39 2024-05-20   99.940002  101.38  1.44  0.93
40 2024-05-21   99.970001   99.00 -0.97 -0.04
41 2024-05-22   99.940002   99.98  0.03 -0.01
42 2024-05-23   99.779999   98.84 -0.94 -0.95
43 2024-05-24   99.970001  100.85  0.88 -0.07
Mean Absolute Error: 0.83%
Epoch: 357, Final Loss: 0.000099
Norm: 58.85

         date     Predict    True  diff   acc
0  2024-03-21  100.029999  100.95  0.91  0.91
1  2024-03-22   99.790001   99.48 -0.31  0.60
2  2024-03-25   99.860001   99.03 -0.83 -0.23
3  2024-03-26   99.919998  100.26  0.35  0.12
4  2024-03-27  100.050003  100.38  0.33  0.45
5  2024-03-28   99.930000   99.83 -0.10  0.35
6  2024-04-01   99.860001   98.98 -0.88 -0.53
7  2024-04-02   99.779999   99.02 -0.76 -1.29
8  2024-04-03   99.910004  101.26  1.35  0.06
9  2024-04-04   99.709999   97.85 -1.87 -1.81
10 2024-04-05  100.040001  100.56  0.52 -1.29
11 2024-04-08   99.930000  100.27  0.34 -0.95
12 2024-04-09   99.910004  100.27  0.36 -0.59
13 2024-04-10   99.889999   98.65 -1.25 -1.84
14 2024-04-11   99.919998  101.69  1.77 -0.07
15 2024-04-12   99.750000   98.26 -1.49 -1.56
16 2024-04-15   99.919998   99.12 -0.80 -2.36
17 2024-04-16   99.970001   99.85 -0.12 -2.48
18 2024-04-17   99.870003   97.77 -2.11 -4.59
19 2024-04-18   99.940002   99.70 -0.25 -4.84
20 2024-04-19   99.980003   98.80 -1.18 -6.02
21 2024-04-22  100.019997  101.57  1.55 -4.47
22 2024-04-23  100.000000  100.61  0.61 -3.86
23 2024-04-24   99.940002   99.70 -0.25 -4.11
24 2024-04-25   99.809998   99.67 -0.14 -4.25
25 2024-04-29  100.070000  101.52  1.45 -2.80
26 2024-04-30   99.839996   99.28 -0.57 -3.37
27 2024-05-01   99.680000   99.92  0.25 -3.12
28 2024-05-06  100.180000  102.21  2.03 -1.09
29 2024-05-07   99.989998   99.48 -0.51 -1.60
30 2024-05-08  100.040001   98.96 -1.08 -2.68
31 2024-05-09  100.019997  100.48  0.45 -2.23
32 2024-05-10   99.980003   99.28 -0.70 -2.93
33 2024-05-13   99.930000  100.20  0.27 -2.66
34 2024-05-14   99.970001  100.95  0.98 -1.68
35 2024-05-15   99.900002  100.35  0.45 -1.23
36 2024-05-16   99.940002   99.58 -0.36 -1.59
37 2024-05-17   99.980003  100.42  0.44 -1.15
38 2024-05-20   99.900002  101.38  1.48  0.33
39 2024-05-21   99.930000   99.00 -0.93 -0.60
40 2024-05-22   99.900002   99.98  0.08 -0.52
41 2024-05-23   99.730003   98.84 -0.89 -1.41
42 2024-05-24   99.919998  100.85  0.92 -0.49
43 2024-05-28   99.849998  100.27  0.42 -0.07
Mean Absolute Error: 0.79%
Epoch: 316, Final Loss: 0.000088
Norm: 85.86

         date     Predict    True  diff   acc
0  2024-03-22   99.769997   99.48 -0.28 -0.28
1  2024-03-25   99.809998   99.03 -0.78 -1.06
2  2024-03-26   99.849998  100.26  0.41 -0.65
3  2024-03-27   99.949997  100.38  0.43 -0.22
4  2024-03-28   99.860001   99.83 -0.03 -0.25
5  2024-04-01   99.809998   98.98 -0.83 -1.08
6  2024-04-02   99.750000   99.02 -0.74 -1.82
7  2024-04-03   99.849998  101.26  1.41 -0.41
8  2024-04-04   99.699997   97.85 -1.86 -2.27
9  2024-04-05   99.940002  100.56  0.62 -1.65
10 2024-04-08   99.860001  100.27  0.41 -1.24
11 2024-04-09   99.839996  100.27  0.42 -0.82
12 2024-04-10   99.839996   98.65 -1.19 -2.01
13 2024-04-11   99.860001  101.69  1.84 -0.17
14 2024-04-12   99.730003   98.26 -1.47 -1.64
15 2024-04-15   99.849998   99.12 -0.74 -2.38
16 2024-04-16   99.889999   99.85 -0.04 -2.42
17 2024-04-17   99.820000   97.77 -2.06 -4.48
18 2024-04-18   99.870003   99.70 -0.18 -4.66
19 2024-04-19   99.900002   98.80 -1.10 -5.76
20 2024-04-22   99.919998  101.57  1.65 -4.11
21 2024-04-23   99.910004  100.61  0.70 -3.41
22 2024-04-24   99.870003   99.70 -0.17 -3.58
23 2024-04-25   99.779999   99.67 -0.11 -3.69
24 2024-04-29   99.959999  101.52  1.56 -2.13
25 2024-04-30   99.800003   99.28 -0.52 -2.65
26 2024-05-01   99.680000   99.92  0.24 -2.41
27 2024-05-06  100.040001  102.21  2.18 -0.23
28 2024-05-07   99.910004   99.48 -0.42 -0.65
29 2024-05-08   99.940002   98.96 -0.98 -1.63
30 2024-05-09   99.930000  100.48  0.55 -1.08
31 2024-05-10   99.900002   99.28 -0.62 -1.70
32 2024-05-13   99.860001  100.20  0.34 -1.36
33 2024-05-14   99.889999  100.95  1.06 -0.30
34 2024-05-15   99.839996  100.35  0.51  0.21
35 2024-05-16   99.870003   99.58 -0.29 -0.08
36 2024-05-17   99.900002  100.42  0.53  0.45
37 2024-05-20   99.839996  101.38  1.55  2.00
38 2024-05-21   99.860001   99.00 -0.86  1.14
39 2024-05-22   99.839996   99.98  0.14  1.28
40 2024-05-23   99.720001   98.84 -0.88  0.40
41 2024-05-24   99.860001  100.85  0.99  1.39
42 2024-05-28   99.809998  100.27  0.46  1.85
43 2024-05-29   99.779999   97.93 -1.85  0.00
Mean Absolute Error: 0.82%
Epoch: 751, Final Loss: 0.000096
Norm: 74.23

         date     Predict    True  diff   acc
0  2024-03-25   99.820000   99.03 -0.79 -0.79
1  2024-03-26   99.870003  100.26  0.39 -0.40
2  2024-03-27   99.989998  100.38  0.39 -0.01
3  2024-03-28   99.879997   99.83 -0.05 -0.06
4  2024-04-01   99.809998   98.98 -0.84 -0.90
5  2024-04-02   99.739998   99.02 -0.72 -1.62
6  2024-04-03   99.860001  101.26  1.40 -0.22
7  2024-04-04   99.680000   97.85 -1.83 -2.05
8  2024-04-05   99.980003  100.56  0.58 -1.47
9  2024-04-08   99.879997  100.27  0.39 -1.08
10 2024-04-09   99.860001  100.27  0.41 -0.67
11 2024-04-10   99.849998   98.65 -1.20 -1.87
12 2024-04-11   99.879997  101.69  1.82 -0.05
13 2024-04-12   99.709999   98.26 -1.45 -1.50
14 2024-04-15   99.870003   99.12 -0.75 -2.25
15 2024-04-16   99.919998   99.85 -0.07 -2.32
16 2024-04-17   99.830002   97.77 -2.06 -4.38
17 2024-04-18   99.889999   99.70 -0.20 -4.58
18 2024-04-19   99.930000   98.80 -1.13 -5.71
19 2024-04-22   99.959999  101.57  1.61 -4.10
20 2024-04-23   99.949997  100.61  0.66 -3.44
21 2024-04-24   99.889999   99.70 -0.20 -3.64
22 2024-04-25   99.769997   99.67 -0.10 -3.74
23 2024-04-29  100.010002  101.52  1.51 -2.23
24 2024-04-30   99.800003   99.28 -0.53 -2.76
25 2024-05-01   99.650002   99.92  0.28 -2.48
26 2024-05-06  100.110001  102.21  2.10 -0.38
27 2024-05-07   99.940002   99.48 -0.46 -0.84
28 2024-05-08   99.980003   98.96 -1.02 -1.86
29 2024-05-09   99.970001  100.48  0.51 -1.35
30 2024-05-10   99.919998   99.28 -0.65 -2.00
31 2024-05-13   99.879997  100.20  0.32 -1.68
32 2024-05-14   99.919998  100.95  1.03 -0.65
33 2024-05-15   99.849998  100.35  0.50 -0.15
34 2024-05-16   99.889999   99.58 -0.31 -0.46
35 2024-05-17   99.930000  100.42  0.50  0.04
36 2024-05-20   99.849998  101.38  1.53  1.57
37 2024-05-21   99.879997   99.00 -0.88  0.69
38 2024-05-22   99.849998   99.98  0.12  0.81
39 2024-05-23   99.690002   98.84 -0.85 -0.04
40 2024-05-24   99.870003  100.85  0.97  0.93
41 2024-05-28   99.809998  100.27  0.46  1.39
42 2024-05-29   99.779999   97.93 -1.85 -0.46
43 2024-05-30   99.699997  100.13  0.43 -0.03
Mean Absolute Error: 0.81%
Epoch: 403, Final Loss: 0.000094
Norm: 78.02

         date     Predict    True  diff   acc
0  2024-03-26   99.919998  100.26  0.34  0.34
1  2024-03-27  100.040001  100.38  0.34  0.68
2  2024-03-28   99.940002   99.83 -0.10  0.58
3  2024-04-01   99.870003   98.98 -0.89 -0.31
4  2024-04-02   99.800003   99.02 -0.78 -1.09
5  2024-04-03   99.919998  101.26  1.34  0.25
6  2024-04-04   99.739998   97.85 -1.90 -1.65
7  2024-04-05  100.029999  100.56  0.53 -1.12
8  2024-04-08   99.930000  100.27  0.34 -0.78
9  2024-04-09   99.910004  100.27  0.35 -0.43
10 2024-04-10   99.900002   98.65 -1.26 -1.69
11 2024-04-11   99.930000  101.69  1.76  0.07
12 2024-04-12   99.779999   98.26 -1.52 -1.45
13 2024-04-15   99.919998   99.12 -0.81 -2.26
14 2024-04-16   99.970001   99.85 -0.12 -2.38
15 2024-04-17   99.879997   97.77 -2.12 -4.50
16 2024-04-18   99.949997   99.70 -0.25 -4.75
17 2024-04-19   99.980003   98.80 -1.18 -5.93
18 2024-04-22  100.010002  101.57  1.56 -4.37
19 2024-04-23  100.000000  100.61  0.61 -3.76
20 2024-04-24   99.949997   99.70 -0.25 -4.01
21 2024-04-25   99.830002   99.67 -0.16 -4.17
22 2024-04-29  100.059998  101.52  1.46 -2.71
23 2024-04-30   99.860001   99.28 -0.58 -3.29
24 2024-05-01   99.709999   99.92  0.21 -3.08
25 2024-05-06  100.150002  102.21  2.06 -1.02
26 2024-05-07   99.989998   99.48 -0.50 -1.52
27 2024-05-08  100.029999   98.96 -1.07 -2.59
28 2024-05-09  100.010002  100.48  0.46 -2.13
29 2024-05-10   99.980003   99.28 -0.70 -2.83
30 2024-05-13   99.930000  100.20  0.27 -2.56
31 2024-05-14   99.970001  100.95  0.98 -1.58
32 2024-05-15   99.910004  100.35  0.44 -1.14
33 2024-05-16   99.949997   99.58 -0.37 -1.51
34 2024-05-17   99.980003  100.42  0.45 -1.06
35 2024-05-20   99.910004  101.38  1.48  0.42
36 2024-05-21   99.930000   99.00 -0.93 -0.51
37 2024-05-22   99.910004   99.98  0.07 -0.44
38 2024-05-23   99.760002   98.84 -0.92 -1.36
39 2024-05-24   99.930000  100.85  0.92 -0.44
40 2024-05-28   99.870003  100.27  0.40 -0.04
41 2024-05-29   99.839996   97.93 -1.91 -1.95
42 2024-05-30   99.760002  100.13  0.36 -1.59
43 2024-05-31  100.129997  101.66  1.53 -0.06
Mean Absolute Error: 0.83%
Epoch: 492, Final Loss: 0.000099
Norm: 88.80

         date     Predict    True  diff   acc
0  2024-03-27  100.050003  100.38  0.33  0.33
1  2024-03-28   99.930000   99.83 -0.10  0.23
2  2024-04-01   99.849998   98.98 -0.88 -0.65
3  2024-04-02   99.769997   99.02 -0.75 -1.40
4  2024-04-03   99.910004  101.26  1.35 -0.05
5  2024-04-04   99.699997   97.85 -1.86 -1.91
6  2024-04-05  100.040001  100.56  0.52 -1.39
7  2024-04-08   99.919998  100.27  0.34 -1.05
8  2024-04-09   99.900002  100.27  0.36 -0.69
9  2024-04-10   99.889999   98.65 -1.25 -1.94
10 2024-04-11   99.919998  101.69  1.77 -0.17
11 2024-04-12   99.739998   98.26 -1.48 -1.65
12 2024-04-15   99.919998   99.12 -0.80 -2.45
13 2024-04-16   99.970001   99.85 -0.12 -2.57
14 2024-04-17   99.870003   97.77 -2.10 -4.67
15 2024-04-18   99.940002   99.70 -0.25 -4.92
16 2024-04-19   99.989998   98.80 -1.18 -6.10
17 2024-04-22  100.019997  101.57  1.55 -4.55
18 2024-04-23  100.000000  100.61  0.60 -3.95
19 2024-04-24   99.940002   99.70 -0.24 -4.19
20 2024-04-25   99.809998   99.67 -0.14 -4.33
21 2024-04-29  100.080002  101.52  1.44 -2.89
22 2024-04-30   99.839996   99.28 -0.56 -3.45
23 2024-05-01   99.669998   99.92  0.25 -3.20
24 2024-05-06  100.190002  102.21  2.02 -1.18
25 2024-05-07   99.989998   99.48 -0.51 -1.69
26 2024-05-08  100.040001   98.96 -1.08 -2.77
27 2024-05-09  100.019997  100.48  0.45 -2.32
28 2024-05-10   99.980003   99.28 -0.70 -3.02
29 2024-05-13   99.930000  100.20  0.28 -2.74
30 2024-05-14   99.970001  100.95  0.98 -1.76
31 2024-05-15   99.900002  100.35  0.45 -1.31
32 2024-05-16   99.940002   99.58 -0.36 -1.67
33 2024-05-17   99.980003  100.42  0.44 -1.23
34 2024-05-20   99.900002  101.38  1.49  0.26
35 2024-05-21   99.930000   99.00 -0.93 -0.67
36 2024-05-22   99.889999   99.98  0.08 -0.59
37 2024-05-23   99.720001   98.84 -0.88 -1.47
38 2024-05-24   99.919998  100.85  0.93 -0.54
39 2024-05-28   99.849998  100.27  0.42 -0.12
40 2024-05-29   99.809998   97.93 -1.88 -2.00
41 2024-05-30   99.730003  100.13  0.40 -1.60
42 2024-05-31  100.160004  101.66  1.50 -0.10
43 2024-06-03   99.760002   99.80  0.04 -0.06
Mean Absolute Error: 0.82%
Epoch: 303, Final Loss: 0.000097
Norm: 93.93

         date     Predict    True  diff   acc
0  2024-03-28   99.919998   99.83 -0.09 -0.09
1  2024-04-01   99.839996   98.98 -0.87 -0.96
2  2024-04-02   99.760002   99.02 -0.75 -1.71
3  2024-04-03   99.900002  101.26  1.36 -0.35
4  2024-04-04   99.690002   97.85 -1.85 -2.20
5  2024-04-05  100.029999  100.56  0.53 -1.67
6  2024-04-08   99.910004  100.27  0.35 -1.32
7  2024-04-09   99.889999  100.27  0.37 -0.95
8  2024-04-10   99.879997   98.65 -1.24 -2.19
9  2024-04-11   99.910004  101.69  1.78 -0.41
10 2024-04-12   99.739998   98.26 -1.48 -1.89
11 2024-04-15   99.910004   99.12 -0.79 -2.68
12 2024-04-16   99.959999   99.85 -0.11 -2.79
13 2024-04-17   99.860001   97.77 -2.09 -4.88
14 2024-04-18   99.930000   99.70 -0.24 -5.12
15 2024-04-19   99.970001   98.80 -1.17 -6.29
16 2024-04-22  100.010002  101.57  1.56 -4.73
17 2024-04-23   99.989998  100.61  0.62 -4.11
18 2024-04-24   99.930000   99.70 -0.23 -4.34
19 2024-04-25   99.800003   99.67 -0.13 -4.47
20 2024-04-29  100.059998  101.52  1.46 -3.01
21 2024-04-30   99.830002   99.28 -0.55 -3.56
22 2024-05-01   99.660004   99.92  0.26 -3.30
23 2024-05-06  100.169998  102.21  2.04 -1.26
24 2024-05-07   99.980003   99.48 -0.50 -1.76
25 2024-05-08  100.029999   98.96 -1.07 -2.83
26 2024-05-09  100.010002  100.48  0.46 -2.37
27 2024-05-10   99.970001   99.28 -0.69 -3.06
28 2024-05-13   99.910004  100.20  0.29 -2.77
29 2024-05-14   99.959999  100.95  0.99 -1.78
30 2024-05-15   99.889999  100.35  0.46 -1.32
31 2024-05-16   99.930000   99.58 -0.35 -1.67
32 2024-05-17   99.970001  100.42  0.45 -1.22
33 2024-05-20   99.889999  101.38  1.50  0.28
34 2024-05-21   99.919998   99.00 -0.92 -0.64
35 2024-05-22   99.879997   99.98  0.09 -0.55
36 2024-05-23   99.709999   98.84 -0.87 -1.42
37 2024-05-24   99.910004  100.85  0.94 -0.48
38 2024-05-28   99.839996  100.27  0.43 -0.05
39 2024-05-29   99.800003   97.93 -1.88 -1.93
40 2024-05-30   99.720001  100.13  0.41 -1.52
41 2024-05-31  100.139999  101.66  1.52  0.00
42 2024-06-03   99.760002   99.80  0.05  0.05
43 2024-06-04   99.849998   99.73 -0.12 -0.07
Mean Absolute Error: 0.82%
Epoch: 311, Final Loss: 0.000097
Norm: 94.67

         date     Predict    True  diff   acc
0  2024-04-01   99.879997   98.98 -0.91 -0.91
1  2024-04-02   99.820000   99.02 -0.81 -1.72
2  2024-04-03   99.930000  101.26  1.33 -0.39
3  2024-04-04   99.769997   97.85 -1.93 -2.32
4  2024-04-05  100.029999  100.56  0.54 -1.78
5  2024-04-08   99.940002  100.27  0.33 -1.45
6  2024-04-09   99.919998  100.27  0.35 -1.10
7  2024-04-10   99.910004   98.65 -1.27 -2.37
8  2024-04-11   99.940002  101.69  1.76 -0.61
9  2024-04-12   99.800003   98.26 -1.54 -2.15
10 2024-04-15   99.930000   99.12 -0.82 -2.97
11 2024-04-16   99.970001   99.85 -0.12 -3.09
12 2024-04-17   99.900002   97.77 -2.13 -5.22
13 2024-04-18   99.949997   99.70 -0.25 -5.47
14 2024-04-19   99.980003   98.80 -1.18 -6.65
15 2024-04-22  100.010002  101.57  1.56 -5.09
16 2024-04-23  100.000000  100.61  0.61 -4.48
17 2024-04-24   99.949997   99.70 -0.25 -4.73
18 2024-04-25   99.849998   99.67 -0.18 -4.91
19 2024-04-29  100.050003  101.52  1.47 -3.44
20 2024-04-30   99.870003   99.28 -0.60 -4.04
21 2024-05-01   99.750000   99.92  0.18 -3.86
22 2024-05-06  100.129997  102.21  2.08 -1.78
23 2024-05-07   99.989998   99.48 -0.50 -2.28
24 2024-05-08  100.019997   98.96 -1.06 -3.34
25 2024-05-09  100.010002  100.48  0.46 -2.88
26 2024-05-10   99.980003   99.28 -0.70 -3.58
27 2024-05-13   99.940002  100.20  0.26 -3.32
28 2024-05-14   99.970001  100.95  0.98 -2.34
29 2024-05-15   99.919998  100.35  0.43 -1.91
30 2024-05-16   99.949997   99.58 -0.37 -2.28
31 2024-05-17   99.980003  100.42  0.44 -1.84
32 2024-05-20   99.919998  101.38  1.47 -0.37
33 2024-05-21   99.940002   99.00 -0.94 -1.31
34 2024-05-22   99.919998   99.98  0.06 -1.25
35 2024-05-23   99.779999   98.84 -0.94 -2.19
36 2024-05-24   99.940002  100.85  0.91 -1.28
37 2024-05-28   99.879997  100.27  0.39 -0.89
38 2024-05-29   99.849998   97.93 -1.93 -2.82
39 2024-05-30   99.790001  100.13  0.34 -2.48
40 2024-05-31  100.110001  101.66  1.55 -0.93
41 2024-06-03   99.820000   99.80 -0.01 -0.94
42 2024-06-04   99.889999   99.73 -0.16 -1.10
43 2024-06-05  100.040001  101.09  1.06 -0.04
Mean Absolute Error: 0.84%
Epoch: 630, Final Loss: 0.000102
Norm: 105.25

         date     Predict    True  diff   acc
0  2024-04-02   99.769997   99.02 -0.76 -0.76
1  2024-04-03   99.930000  101.26  1.33  0.57
2  2024-04-04   99.699997   97.85 -1.86 -1.29
3  2024-04-05  100.070000  100.56  0.49 -0.80
4  2024-04-08   99.940002  100.27  0.33 -0.47
5  2024-04-09   99.919998  100.27  0.35 -0.12
6  2024-04-10   99.910004   98.65 -1.26 -1.38
7  2024-04-11   99.940002  101.69  1.75  0.37
8  2024-04-12   99.750000   98.26 -1.48 -1.11
9  2024-04-15   99.930000   99.12 -0.82 -1.93
10 2024-04-16   99.989998   99.85 -0.14 -2.07
11 2024-04-17   99.879997   97.77 -2.12 -4.19
12 2024-04-18   99.959999   99.70 -0.27 -4.46
13 2024-04-19  100.010002   98.80 -1.20 -5.66
14 2024-04-22  100.050003  101.57  1.52 -4.14
15 2024-04-23  100.029999  100.61  0.58 -3.56
16 2024-04-24   99.959999   99.70 -0.26 -3.82
17 2024-04-25   99.820000   99.67 -0.14 -3.96
18 2024-04-29  100.110001  101.52  1.41 -2.55
19 2024-04-30   99.849998   99.28 -0.57 -3.12
20 2024-05-01   99.660004   99.92  0.26 -2.86
21 2024-05-06  100.220001  102.21  1.99 -0.87
22 2024-05-07  100.019997   99.48 -0.53 -1.40
23 2024-05-08  100.070000   98.96 -1.11 -2.51
24 2024-05-09  100.050003  100.48  0.43 -2.08
25 2024-05-10  100.000000   99.28 -0.72 -2.80
26 2024-05-13   99.940002  100.20  0.26 -2.54
27 2024-05-14  100.000000  100.95  0.96 -1.58
28 2024-05-15   99.910004  100.35  0.44 -1.14
29 2024-05-16   99.959999   99.58 -0.38 -1.52
30 2024-05-17  100.000000  100.42  0.42 -1.10
31 2024-05-20   99.910004  101.38  1.47  0.37
32 2024-05-21   99.949997   99.00 -0.94 -0.57
33 2024-05-22   99.910004   99.98  0.07 -0.50
34 2024-05-23   99.720001   98.84 -0.88 -1.38
35 2024-05-24   99.940002  100.85  0.91 -0.47
36 2024-05-28   99.860001  100.27  0.41 -0.06
37 2024-05-29   99.820000   97.93 -1.89 -1.95
38 2024-05-30   99.730003  100.13  0.40 -1.55
39 2024-05-31  100.190002  101.66  1.46 -0.09
